  freq    |   ref    |    od    |   lock   
 2573.775 |  0.98912 |  1.02825 | -0.00008
 2575.490 |  0.98896 |  1.02817 | -0.00007
 2577.206 |  0.98886 |  1.02810 | -0.00007
 2578.922 |  0.98882 |  1.02815 | -0.00008
 2580.637 |  0.98916 |  1.02818 | -0.00007
 2582.353 |  0.98887 |  1.02816 | -0.00007
 2584.069 |  0.98857 |  1.02830 | -0.00008
 2585.784 |  0.98881 |  1.02821 | -0.00007
 2587.500 |  0.98855 |  1.02786 | -0.00007
 2589.216 |  0.98852 |  1.02797 | -0.00007
 2590.931 |  0.98811 |  1.02822 | -0.00006
 2592.647 |  0.98831 |  1.02800 | -0.00007
 2594.363 |  0.98823 |  1.02811 | -0.00007
 2596.078 |  0.98793 |  1.02770 | -0.00007
 2597.794 |  0.98806 |  1.02815 | -0.00007
 2599.510 |  0.98804 |  1.02777 | -0.00007
 2601.225 |  0.98784 |  1.02791 | -0.00007
 2602.941 |  0.98774 |  1.02784 | -0.00007
 2604.657 |  0.98738 |  1.02791 | -0.00007
 2606.373 |  0.98758 |  1.02767 | -0.00007
 2608.088 |  0.98730 |  1.02779 | -0.00007
 2609.804 |  0.98732 |  1.02786 | -0.00007
 2611.520 |  0.98713 |  1.02782 | -0.00007
 2613.235 |  0.98693 |  1.02764 | -0.00008
 2614.951 |  0.98725 |  1.02771 | -0.00007
 2616.667 |  0.98695 |  1.02750 | -0.00007
 2618.382 |  0.98682 |  1.02753 | -0.00008
 2620.098 |  0.98656 |  1.02756 | -0.00007
 2621.814 |  0.98658 |  1.02750 | -0.00008
 2623.529 |  0.98661 |  1.02753 | -0.00008
 2625.245 |  0.98648 |  1.02760 | -0.00007
 2626.961 |  0.98631 |  1.02744 | -0.00007
 2628.676 |  0.98633 |  1.02743 | -0.00008
 2630.392 |  0.98587 |  1.02732 | -0.00006
 2632.108 |  0.98576 |  1.02720 | -0.00007
 2633.824 |  0.98561 |  1.02725 | -0.00008
 2635.539 |  0.98566 |  1.02712 | -0.00006
 2637.255 |  0.98553 |  1.02720 | -0.00007
 2638.971 |  0.98593 |  1.02716 | -0.00007
 2640.686 |  0.98574 |  1.02699 | -0.00008
 2642.402 |  0.98558 |  1.02682 | -0.00008
 2644.118 |  0.98541 |  1.02672 | -0.00008
 2645.833 |  0.98565 |  1.02639 | -0.00008
 2647.549 |  0.98533 |  1.02615 | -0.00007
 2649.265 |  0.98543 |  1.02622 | -0.00008
 2650.980 |  0.98521 |  1.02633 | -0.00007
 2652.696 |  0.98514 |  1.02642 | -0.00006
