  freq    |   fit    
 3045.624 | -0.00393
 3046.441 | -0.00388
 3047.258 | -0.00382
 3048.075 | -0.00377
 3048.891 | -0.00372
 3049.708 | -0.00368
 3050.525 | -0.00363
 3051.342 | -0.00358
 3052.159 | -0.00354
 3052.975 | -0.00349
 3053.792 | -0.00345
 3054.609 | -0.00341
 3055.426 | -0.00336
 3056.243 | -0.00332
 3057.060 | -0.00328
 3057.876 | -0.00324
 3058.693 | -0.00320
 3059.510 | -0.00317
 3060.327 | -0.00313
 3061.144 | -0.00309
 3061.960 | -0.00306
 3062.777 | -0.00302
 3063.594 | -0.00299
 3064.411 | -0.00295
 3065.228 | -0.00292
 3066.044 | -0.00289
 3066.861 | -0.00286
 3067.678 | -0.00283
 3068.495 | -0.00279
 3069.312 | -0.00276
 3070.128 | -0.00273
 3070.945 | -0.00271
 3071.762 | -0.00268
 3072.579 | -0.00265
 3073.396 | -0.00262
 3074.212 | -0.00259
 3075.029 | -0.00257
 3075.846 | -0.00254
 3076.663 | -0.00251
 3077.480 | -0.00249
 3078.296 | -0.00246
 3079.113 | -0.00244
 3079.930 | -0.00242
 3080.747 | -0.00239
 3081.564 | -0.00237
 3082.380 | -0.00234
 3083.197 | -0.00232
 3084.014 | -0.00230
 3084.831 | -0.00228
 3085.648 | -0.00226
 3086.464 | -0.00223
 3087.281 | -0.00221
 3088.098 | -0.00219
 3088.915 | -0.00217
 3089.732 | -0.00215
 3090.548 | -0.00213
 3091.365 | -0.00211
 3092.182 | -0.00209
 3092.999 | -0.00207
 3093.816 | -0.00206
 3094.632 | -0.00204
 3095.449 | -0.00202
 3096.266 | -0.00200
 3097.083 | -0.00198
 3097.900 | -0.00197
 3098.716 | -0.00195
 3099.533 | -0.00193
 3100.350 | -0.00191
 3101.167 | -0.00190
 3101.984 | -0.00188
 3102.800 | -0.00187
 3103.617 | -0.00185
 3104.434 | -0.00183
 3105.251 | -0.00182
 3106.068 | -0.00180
 3106.884 | -0.00179
 3107.701 | -0.00177
 3108.518 | -0.00176
 3109.335 | -0.00175
 3110.152 | -0.00173
 3110.968 | -0.00172
 3111.785 | -0.00170
 3112.602 | -0.00169
 3113.419 | -0.00168
 3114.236 | -0.00166
 3115.053 | -0.00165
 3115.869 | -0.00164
 3116.686 | -0.00162
 3117.503 | -0.00161
 3118.320 | -0.00160
 3119.137 | -0.00159
 3119.953 | -0.00157
 3120.770 | -0.00156
 3121.587 | -0.00155
 3122.404 | -0.00154
 3123.221 | -0.00153
 3124.037 | -0.00151
 3124.854 | -0.00150
 3125.671 | -0.00149
 3126.488 | -0.00148
 3127.305 | -0.00147
 3128.121 | -0.00146
 3128.938 | -0.00145
 3129.755 | -0.00144
 3130.572 | -0.00143
 3131.389 | -0.00142
 3132.205 | -0.00141
 3133.022 | -0.00140
 3133.839 | -0.00139
 3134.656 | -0.00138
 3135.473 | -0.00137
 3136.289 | -0.00136
 3137.106 | -0.00135
 3137.923 | -0.00134
 3138.740 | -0.00133
 3139.557 | -0.00132
 3140.373 | -0.00131
 3141.190 | -0.00130
 3142.007 | -0.00129
 3142.824 | -0.00128
 3143.641 | -0.00127
 3144.457 | -0.00127
 3145.274 | -0.00126
 3146.091 | -0.00125
 3146.908 | -0.00124
 3147.725 | -0.00123
 3148.541 | -0.00122
 3149.358 | -0.00122
 3150.175 | -0.00121
 3150.992 | -0.00120
 3151.809 | -0.00119
 3152.625 | -0.00118
 3153.442 | -0.00118
 3154.259 | -0.00117
 3155.076 | -0.00116
 3155.893 | -0.00115
 3156.709 | -0.00115
 3157.526 | -0.00114
 3158.343 | -0.00113
 3159.160 | -0.00112
 3159.977 | -0.00112
 3160.793 | -0.00111
 3161.610 | -0.00110
 3162.427 | -0.00110
 3163.244 | -0.00109
 3164.061 | -0.00108
 3164.877 | -0.00107
 3165.694 | -0.00107
 3166.511 | -0.00106
 3167.328 | -0.00106
 3168.145 | -0.00105
 3168.961 | -0.00104
 3169.778 | -0.00104
 3170.595 | -0.00103
 3171.412 | -0.00102
 3172.229 | -0.00102
 3173.046 | -0.00101
 3173.862 | -0.00100
 3174.679 | -0.00100
 3175.496 | -0.00099
 3176.313 | -0.00099
 3177.130 | -0.00098
 3177.946 | -0.00098
 3178.763 | -0.00097
 3179.580 | -0.00096
 3180.397 | -0.00096
 3181.214 | -0.00095
 3182.030 | -0.00095
 3182.847 | -0.00094
 3183.664 | -0.00094
 3184.481 | -0.00093
 3185.298 | -0.00093
 3186.114 | -0.00092
 3186.931 | -0.00091
 3187.748 | -0.00091
 3188.565 | -0.00090
 3189.382 | -0.00090
 3190.198 | -0.00089
 3191.015 | -0.00089
 3191.832 | -0.00088
 3192.649 | -0.00088
 3193.466 | -0.00087
 3194.282 | -0.00087
 3195.099 | -0.00086
 3195.916 | -0.00086
 3196.733 | -0.00086
 3197.550 | -0.00085
 3198.366 | -0.00085
 3199.183 | -0.00084
