  freq    |   ref    |    od    |   lock   
 2721.437 |  1.22472 |  1.25068 | -0.00182
 2722.248 |  1.22343 |  1.25057 | -0.00147
 2723.059 |  1.22350 |  1.24985 | -0.00088
 2723.870 |  1.22268 |  1.24897 | -0.00018
 2724.681 |  1.22341 |  1.25011 |  0.00045
 2725.492 |  1.22349 |  1.24930 |  0.00089
 2726.304 |  1.22365 |  1.25037 |  0.00123
 2727.115 |  1.22461 |  1.25084 |  0.00133
 2727.926 |  1.22393 |  1.25172 |  0.00140
 2728.737 |  1.22542 |  1.25208 |  0.00131
 2729.548 |  1.22544 |  1.25250 |  0.00108
 2730.359 |  1.22614 |  1.25400 |  0.00089
 2731.170 |  1.22689 |  1.25390 |  0.00077
 2731.981 |  1.22700 |  1.25533 |  0.00064
 2732.793 |  1.22822 |  1.25544 |  0.00054
 2733.604 |  1.22820 |  1.25620 |  0.00042
 2734.415 |  1.23034 |  1.25732 |  0.00021
 2735.226 |  1.23030 |  1.25738 |  0.00001
 2736.037 |  1.23018 |  1.25821 | -0.00006
 2736.848 |  1.23083 |  1.25748 | -0.00009
 2737.659 |  1.23059 |  1.25812 | -0.00014
 2738.470 |  1.23082 |  1.25833 | -0.00019
 2739.282 |  1.23045 |  1.25824 | -0.00021
 2740.093 |  1.23111 |  1.25837 | -0.00022
 2740.904 |  1.23044 |  1.25774 | -0.00023
 2741.715 |  1.23005 |  1.25868 | -0.00024
 2742.526 |  1.23064 |  1.25782 | -0.00023
 2743.337 |  1.22969 |  1.25867 | -0.00023
 2744.148 |  1.23090 |  1.25825 | -0.00024
 2744.959 |  1.23037 |  1.25815 | -0.00023
 2745.771 |  1.23077 |  1.25851 | -0.00023
 2746.582 |  1.22998 |  1.25769 | -0.00024
 2747.393 |  1.23012 |  1.25822 | -0.00023
 2748.204 |  1.23062 |  1.25758 | -0.00024
 2749.015 |  1.22957 |  1.25802 | -0.00024
 2749.826 |  1.23033 |  1.25815 | -0.00024
 2750.637 |  1.23008 |  1.25723 | -0.00023
 2751.448 |  1.23015 |  1.25768 | -0.00023
 2752.260 |  1.22986 |  1.25694 | -0.00024
 2753.071 |  1.22922 |  1.25774 | -0.00024
 2753.882 |  1.22933 |  1.25713 | -0.00024
 2754.693 |  1.22900 |  1.25758 | -0.00024
 2755.504 |  1.22950 |  1.25768 | -0.00024
 2756.315 |  1.22961 |  1.25663 | -0.00024
 2757.126 |  1.22930 |  1.25675 | -0.00024
 2757.937 |  1.22959 |  1.25610 | -0.00024
 2758.749 |  1.22897 |  1.25680 | -0.00024
 2759.560 |  1.22930 |  1.25704 | -0.00024
 2760.371 |  1.22908 |  1.25660 | -0.00024
 2761.182 |  1.22941 |  1.25677 | -0.00024
 2761.993 |  1.22877 |  1.25617 | -0.00024
 2762.804 |  1.22899 |  1.25710 | -0.00024
 2763.615 |  1.22851 |  1.25637 | -0.00025
 2764.426 |  1.22800 |  1.25653 | -0.00024
 2765.238 |  1.22883 |  1.25652 | -0.00024
 2766.049 |  1.22872 |  1.25687 | -0.00026
 2766.860 |  1.22849 |  1.25682 | -0.00025
 2767.671 |  1.22874 |  1.25635 | -0.00025
 2768.482 |  1.22835 |  1.25657 | -0.00025
 2769.293 |  1.22841 |  1.25645 | -0.00024
 2770.104 |  1.22812 |  1.25600 | -0.00025
 2770.915 |  1.22834 |  1.25616 | -0.00023
 2771.727 |  1.22812 |  1.25657 | -0.00025
 2772.538 |  1.22836 |  1.25660 | -0.00024
