  freq    |   ref    |    od    |   lock   
 2756.476 |  1.19868 |  0.11297 | -0.11789
 2757.293 |  1.19839 |  0.11807 | -0.12195
 2758.110 |  1.19928 |  0.07973 | -0.11382
 2758.926 |  1.19879 |  0.09474 | -0.12195
 2759.743 |  1.19895 |  0.09592 | -0.11789
 2760.560 |  1.19884 |  0.06616 | -0.12195
 2761.377 |  1.19880 |  0.07131 | -0.12602
 2762.194 |  1.19918 |  0.03565 | -0.12195
 2763.011 |  1.19953 |  0.04147 | -0.11789
 2763.827 |  1.19985 |  0.06048 | -0.10976
 2764.644 |  1.19927 |  0.04196 | -0.12195
 2765.461 |  1.19993 |  0.06361 | -0.11382
 2766.278 |  1.19962 |  0.02601 | -0.11789
 2767.095 |  1.19957 |  0.02200 | -0.11789
 2767.911 |  1.20078 |  0.02590 | -0.12195
 2768.728 |  1.20011 |  0.02586 | -0.10569
 2769.545 |  1.20066 |  0.04887 | -0.11789
 2770.362 |  1.20034 |  0.03962 | -0.13415
 2771.179 |  1.20092 |  0.05014 | -0.12195
 2771.995 |  1.20080 |  0.02248 | -0.11382
 2772.812 |  1.20060 |  0.00602 | -0.12602
 2773.629 |  1.20083 | -0.01109 | -0.11789
 2774.446 |  1.20066 |  0.02908 | -0.10976
 2775.263 |  1.20079 | -0.00118 | -0.11789
 2776.079 |  1.20068 |  0.00741 | -0.13415
 2776.896 |  1.20079 | -0.01033 | -0.13008
 2777.713 |  1.20082 | -0.03991 | -0.12602
 2778.530 |  1.20053 | -0.06026 | -0.14228
 2779.347 |  1.20131 | -0.05493 | -0.14228
 2780.163 |  1.20042 | -0.07000 | -0.14228
 2780.980 |  1.20041 | -0.14168 | -0.15041
 2781.797 |  1.20007 | -0.14291 | -0.15447
 2782.614 |  1.19948 | -0.16191 | -0.15447
 2783.431 |  1.19943 | -0.20460 | -0.16667
 2784.247 |  1.19792 | -0.26835 | -0.20732
 2785.064 |  1.19753 | -0.36370 | -0.24390
 2785.881 |  1.19564 | -0.46299 | -0.26829
 2786.698 |  1.19529 | -0.53791 | -0.18699
 2787.515 |  1.19509 | -0.56673 | -0.13415
 2788.331 |  1.19526 | -0.63044 | -0.15447
 2789.148 |  1.19592 | -0.63160 | -0.08943
